owner_id,redcap_repeat_instrument,redcap_repeat_instance,participant_info_ver,consent_form_ver,owner_instr_ver,intended_recipient,consent_read_info,consent_understand_invitation,consent_voluntary,consent_no_nonpublic,consent_confidentiality_limits,consent_withdrawal_deadline,consent_quote_process,consent_retention_reanalysis,consent_complaints,consent_acknowledgement,consent_items_complete,owner_consent,ack_pref,assignment_id,source_record_id,official_project_id,project_title,datasets_used,public_register_url,source_pop_ver,production_ver,taxonomy_ver,proposal_output_sha256,review_instr_ver,taxonomy_display_ver,prop_d01_label,prop_d01_def,po_d01_fit,po_d01_correct_explain,po_d01_vis,po_d01_vis_explain,prop_d02_label,prop_d02_def,po_d02_fit,po_d02_correct_explain,po_d02_vis,po_d02_vis_explain,prop_d03_label,prop_d03_def,po_d03_fit,po_d03_correct_explain,po_d03_vis,po_d03_vis_explain,prop_d04_label,prop_d04_def,po_d04_fit,po_d04_correct_explain,po_d04_vis,po_d04_vis_explain,prop_p01_label,prop_p01_def,po_p01_fit,po_p01_correct_explain,po_p01_vis,po_p01_vis_explain,prop_p02_label,prop_p02_def,po_p02_fit,po_p02_correct_explain,po_p02_vis,po_p02_vis_explain,prop_t01_label,prop_t01_def,prop_t01_status,po_t01_correct,po_t01_correct_explain,po_t01_vis,po_t01_vis_explain,prop_t02_label,prop_t02_def,prop_t02_status,po_t02_correct,po_t02_correct_explain,po_t02_vis,po_t02_vis_explain,po_miss_domain_basis,po_miss_purpose_basis,po_miss_tag_basis,po_sufficiency,po_suff_explain,po_taxonomy_fit,po_tax_explain,po_nonpublic,po_nonpublic_note,po_other_comment,owner_consent_complete,project_review_complete
OWNER_008,project_review,5,,,,,,,,,,,,,,,,,,REV-6CM7-UTF7,2023/294,2023/294,Socio-demographic inequalities and the role of contextual factors in shaping housing trajectories of immigrants and their descendants in England and Wales,Office for National Statistics: ONS Longitudinal Study - England and Wales,,20260601-cleaned-1308,dea-validation-production-20260702-fable5-dict-1.0-rc2,1.0-rc2,6f4ff530a3620167c37dc0ddee927ac592ca4ea2410c663535674503f811e299,owner-redcap-candidate-0.4,project-owner-taxonomy-display-v1,Housing & Planning,"Housing, homelessness, tenure, residential conditions and mobility, neighbourhood change and planning systems.",,,,,Migration & Demographics,"Population structure and change, migration, fertility, ageing and mortality as a demographic outcome.",,,,,,,,,,,,,,,,,Life-Course / Trajectory Analysis,"Following people, households, firms or cases over time to understand trajectories, transitions or cumulative outcomes.",,,,,,,,,,,Demographic disparities / equity tag,Comparisons across demographic or equality-relevant groups are central; socioeconomic inequality alone or routine subgroup breakdowns do not qualify.,1,,,,,COVID-19 & Pandemic,"COVID-19 or pandemic conditions are a central research focus or lens, not merely the period covered by the data.",0,,,,,,,,,,,,,,,,0
OWNER_008,project_review,6,,,,,,,,,,,,,,,,,,REV-CHHX-Y8W4,2024/027,2024/027,Mortality of immigrants and their descendants in two destination contexts: Using administrative data to compare England and Wales to Norway,Office for National Statistics: ONS Longitudinal Study - England and Wales,,20260601-cleaned-1308,dea-validation-production-20260702-fable5-dict-1.0-rc2,1.0-rc2,6f4ff530a3620167c37dc0ddee927ac592ca4ea2410c663535674503f811e299,owner-redcap-candidate-0.4,project-owner-taxonomy-display-v1,Migration & Demographics,"Population structure and change, migration, fertility, ageing and mortality as a demographic outcome.",,,,,,,,,,,,,,,,,,,,,,,Outcome Tracking,"Linking a naturally occurring exposure, condition or event to a later outcome, where the exposure is not a deliberate policy or programme.",,,,,,,,,,,Demographic disparities / equity tag,Comparisons across demographic or equality-relevant groups are central; socioeconomic inequality alone or routine subgroup breakdowns do not qualify.,1,,,,,COVID-19 & Pandemic,"COVID-19 or pandemic conditions are a central research focus or lens, not merely the period covered by the data.",0,,,,,,,,,,,,,,,,0
OWNER_008,project_review,7,,,,,,,,,,,,,,,,,,REV-WCJH-8HRU,2024/146,2024/146,Socio-demographic inequalities and the role of contextual factors in shaping housing trajectories of immigrants and their descendants in England and Wales,Office for National Statistics: ONS Longitudinal Study - England and Wales,,20260601-cleaned-1308,dea-validation-production-20260702-fable5-dict-1.0-rc2,1.0-rc2,6f4ff530a3620167c37dc0ddee927ac592ca4ea2410c663535674503f811e299,owner-redcap-candidate-0.4,project-owner-taxonomy-display-v1,Housing & Planning,"Housing, homelessness, tenure, residential conditions and mobility, neighbourhood change and planning systems.",,,,,Migration & Demographics,"Population structure and change, migration, fertility, ageing and mortality as a demographic outcome.",,,,,,,,,,,,,,,,,Life-Course / Trajectory Analysis,"Following people, households, firms or cases over time to understand trajectories, transitions or cumulative outcomes.",,,,,,,,,,,Demographic disparities / equity tag,Comparisons across demographic or equality-relevant groups are central; socioeconomic inequality alone or routine subgroup breakdowns do not qualify.,1,,,,,COVID-19 & Pandemic,"COVID-19 or pandemic conditions are a central research focus or lens, not merely the period covered by the data.",0,,,,,,,,,,,,,,,,0
OWNER_013,,,project-owner-information-v3.2,owner-consent-v3,owner-redcap-candidate-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
OWNER_013,project_review,1,,,,,,,,,,,,,,,,,,REV-GHSK-7XHJ,2020/083,2020/083,Religion and Labour Market Outcomes in England and Wales: 1991-2011,Office for National Statistics: Longitudinal Study of England and Wales,,20260601-cleaned-1308,dea-validation-production-20260702-fable5-dict-1.0-rc2,1.0-rc2,6f4ff530a3620167c37dc0ddee927ac592ca4ea2410c663535674503f811e299,owner-redcap-candidate-0.4,project-owner-taxonomy-display-v1,Labour Market & Employment,"Work, employment, earnings, job quality, workforce dynamics, skills demand and labour-market transitions.",,,,,,,,,,,,,,,,,,,,,,,Outcome Tracking,"Linking a naturally occurring exposure, condition or event to a later outcome, where the exposure is not a deliberate policy or programme.",,,,,,,,,,,Demographic disparities / equity tag,Comparisons across demographic or equality-relevant groups are central; socioeconomic inequality alone or routine subgroup breakdowns do not qualify.,1,,,,,COVID-19 & Pandemic,"COVID-19 or pandemic conditions are a central research focus or lens, not merely the period covered by the data.",0,,,,,,,,,,,,,,,,0
OWNER_013,project_review,2,,,,,,,,,,,,,,,,,,REV-2AV2-EB4Q,2022/072,2022/072,"Research into benefits, benefit reform and interactions with benefits",Office for National Statistics: Racial Disparity Audit Data,,20260601-cleaned-1308,dea-validation-production-20260702-fable5-dict-1.0-rc2,1.0-rc2,6f4ff530a3620167c37dc0ddee927ac592ca4ea2410c663535674503f811e299,owner-redcap-candidate-0.4,project-owner-taxonomy-display-v1,"Poverty, Wealth & Living Standards","Material resources, poverty, wealth, debt, benefits, deprivation, cost of living and household income.",,,,,,,,,,,,,,,,,,,,,,,Policy Evaluation / Impact Analysis,"Assessing the implementation, effects or consequences of a specific named policy, programme, regulation or intervention.",,,,,,,,,,,Demographic disparities / equity tag,Comparisons across demographic or equality-relevant groups are central; socioeconomic inequality alone or routine subgroup breakdowns do not qualify.,1,,,,,COVID-19 & Pandemic,"COVID-19 or pandemic conditions are a central research focus or lens, not merely the period covered by the data.",0,,,,,,,,,,,,,,,,0
OWNER_013,project_review,3,,,,,,,,,,,,,,,,,,REV-JGZS-Q9QJ,2022/133,2022/133,Catholic-Protestant Earnings Differentials in Northern Ireland 2011,Northern Ireland Statistics and Research Agency: Earnings and Employees Study,,20260601-cleaned-1308,dea-validation-production-20260702-fable5-dict-1.0-rc2,1.0-rc2,6f4ff530a3620167c37dc0ddee927ac592ca4ea2410c663535674503f811e299,owner-redcap-candidate-0.4,project-owner-taxonomy-display-v1,Labour Market & Employment,"Work, employment, earnings, job quality, workforce dynamics, skills demand and labour-market transitions.",,,,,,,,,,,,,,,,,,,,,,,Descriptive Monitoring,"Measuring and describing levels, distributions, patterns or trends across places, populations or time, without primarily testing an exposure–outcome relationship.",,,,,,,,,,,Demographic disparities / equity tag,Comparisons across demographic or equality-relevant groups are central; socioeconomic inequality alone or routine subgroup breakdowns do not qualify.,1,,,,,COVID-19 & Pandemic,"COVID-19 or pandemic conditions are a central research focus or lens, not merely the period covered by the data.",0,,,,,,,,,,,,,,,,0
OWNER_013,project_review,4,,,,,,,,,,,,,,,,,,REV-HB68-9QS4,2023/035,2023/035,School Exclusion and Educational and Labour Market Outcomes,"DfE, DWP and HMRC: Longitudinal Education Outcomes SRS Iteration 1 Standard Extract - England",,20260601-cleaned-1308,dea-validation-production-20260702-fable5-dict-1.0-rc2,1.0-rc2,6f4ff530a3620167c37dc0ddee927ac592ca4ea2410c663535674503f811e299,owner-redcap-candidate-0.4,project-owner-taxonomy-display-v1,Education & Skills,"Education, learning, training, skills formation and transitions through education systems and into work.",,,,,Labour Market & Employment,"Work, employment, earnings, job quality, workforce dynamics, skills demand and labour-market transitions.",,,,,,,,,,,,,,,,,Outcome Tracking,"Linking a naturally occurring exposure, condition or event to a later outcome, where the exposure is not a deliberate policy or programme.",,,,,,,,,,,Demographic disparities / equity tag,Comparisons across demographic or equality-relevant groups are central; socioeconomic inequality alone or routine subgroup breakdowns do not qualify.,0,,,,,COVID-19 & Pandemic,"COVID-19 or pandemic conditions are a central research focus or lens, not merely the period covered by the data.",0,,,,,,,,,,,,,,,,0
OWNER_013,project_review,5,,,,,,,,,,,,,,,,,,REV-YXT3-BJ8A,2024/107,2024/107,Universal Free School Meals and Education and Labour Market Outcomes,"DfE, DWP and HMRC: LEO via SRS Iteration 1 Standard Extract",,20260601-cleaned-1308,dea-validation-production-20260702-fable5-dict-1.0-rc2,1.0-rc2,6f4ff530a3620167c37dc0ddee927ac592ca4ea2410c663535674503f811e299,owner-redcap-candidate-0.4,project-owner-taxonomy-display-v1,Education & Skills,"Education, learning, training, skills formation and transitions through education systems and into work.",,,,,Labour Market & Employment,"Work, employment, earnings, job quality, workforce dynamics, skills demand and labour-market transitions.",,,,,,,,,,,,,,,,,Policy Evaluation / Impact Analysis,"Assessing the implementation, effects or consequences of a specific named policy, programme, regulation or intervention.",,,,,,,,,,,Demographic disparities / equity tag,Comparisons across demographic or equality-relevant groups are central; socioeconomic inequality alone or routine subgroup breakdowns do not qualify.,0,,,,,COVID-19 & Pandemic,"COVID-19 or pandemic conditions are a central research focus or lens, not merely the period covered by the data.",0,,,,,,,,,,,,,,,,0
OWNER_013,project_review,6,,,,,,,,,,,,,,,,,,REV-ETZR-X6BJ,2025/014,2025/014,Disaggregating Household Inequality and Poverty in Northern Ireland Using Linked Administrative Data,Northern Ireland Statistics and Research Agency: CGIAD 2019-2020,,20260601-cleaned-1308,dea-validation-production-20260702-fable5-dict-1.0-rc2,1.0-rc2,6f4ff530a3620167c37dc0ddee927ac592ca4ea2410c663535674503f811e299,owner-redcap-candidate-0.4,project-owner-taxonomy-display-v1,"Poverty, Wealth & Living Standards","Material resources, poverty, wealth, debt, benefits, deprivation, cost of living and household income.",,,,,,,,,,,,,,,,,,,,,,,Descriptive Monitoring,"Measuring and describing levels, distributions, patterns or trends across places, populations or time, without primarily testing an exposure–outcome relationship.",,,,,,,,,,,Demographic disparities / equity tag,Comparisons across demographic or equality-relevant groups are central; socioeconomic inequality alone or routine subgroup breakdowns do not qualify.,0,,,,,COVID-19 & Pandemic,"COVID-19 or pandemic conditions are a central research focus or lens, not merely the period covered by the data.",0,,,,,,,,,,,,,,,,0
OWNER_014,,,project-owner-information-v3.2,owner-consent-v3,owner-redcap-candidate-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
OWNER_014,project_review,1,,,,,,,,,,,,,,,,,,REV-85RS-JC6K,2021/096,2021/096,Analysis of Urban Productivity Spillovers,"Office for National Statistics: Annual Business Survey, Annual Survey of Hours and Earnings, Business Structure Database: Longitudinal",,20260601-cleaned-1308,dea-validation-production-20260702-fable5-dict-1.0-rc2,1.0-rc2,6f4ff530a3620167c37dc0ddee927ac592ca4ea2410c663535674503f811e299,owner-redcap-candidate-0.4,project-owner-taxonomy-display-v1,Business & Productivity,"Firms, business activity, innovation, productivity, entrepreneurship, trade, investment and business performance.",,,,,,,,,,,,,,,,,,,,,,,Outcome Tracking,"Linking a naturally occurring exposure, condition or event to a later outcome, where the exposure is not a deliberate policy or programme.",,,,,,,,,,,Demographic disparities / equity tag,Comparisons across demographic or equality-relevant groups are central; socioeconomic inequality alone or routine subgroup breakdowns do not qualify.,0,,,,,COVID-19 & Pandemic,"COVID-19 or pandemic conditions are a central research focus or lens, not merely the period covered by the data.",0,,,,,,,,,,,,,,,,0
OWNER_014,project_review,2,,,,,,,,,,,,,,,,,,REV-7UUE-8ZAK,2021/101,2021/101,Impact of Catapult Network and UKRI support,"Office for National Statistics: Annual Business Survey, Business Expenditure on Research and Development, Business Structure Database
Department for Business, Energy & Industrial Strategy: UK Innovation Survey",,20260601-cleaned-1308,dea-validation-production-20260702-fable5-dict-1.0-rc2,1.0-rc2,6f4ff530a3620167c37dc0ddee927ac592ca4ea2410c663535674503f811e299,owner-redcap-candidate-0.4,project-owner-taxonomy-display-v1,Business & Productivity,"Firms, business activity, innovation, productivity, entrepreneurship, trade, investment and business performance.",,,,,,,,,,,,,,,,,,,,,,,Policy Evaluation / Impact Analysis,"Assessing the implementation, effects or consequences of a specific named policy, programme, regulation or intervention.",,,,,,,,,,,Demographic disparities / equity tag,Comparisons across demographic or equality-relevant groups are central; socioeconomic inequality alone or routine subgroup breakdowns do not qualify.,0,,,,,COVID-19 & Pandemic,"COVID-19 or pandemic conditions are a central research focus or lens, not merely the period covered by the data.",0,,,,,,,,,,,,,,,,0
OWNER_014,project_review,3,,,,,,,,,,,,,,,,,,REV-963N-BBCQ,2022/176,2022/176,"The local impact of skill deficiencies on performance, productivity and agglomeration","Office for National Statistics: Annual Business Survey, Business Structure Database, Employer Skills Survey, National Employer Skills Survey, Quarterly Labour Force Survey, Research and Development Expenditures and Subsidies, Firm Productivity, Employment Creation and Survival",,20260601-cleaned-1308,dea-validation-production-20260702-fable5-dict-1.0-rc2,1.0-rc2,6f4ff530a3620167c37dc0ddee927ac592ca4ea2410c663535674503f811e299,owner-redcap-candidate-0.4,project-owner-taxonomy-display-v1,Business & Productivity,"Firms, business activity, innovation, productivity, entrepreneurship, trade, investment and business performance.",,,,,Labour Market & Employment,"Work, employment, earnings, job quality, workforce dynamics, skills demand and labour-market transitions.",,,,,,,,,,,,,,,,,Outcome Tracking,"Linking a naturally occurring exposure, condition or event to a later outcome, where the exposure is not a deliberate policy or programme.",,,,,,,,,,,Demographic disparities / equity tag,Comparisons across demographic or equality-relevant groups are central; socioeconomic inequality alone or routine subgroup breakdowns do not qualify.,0,,,,,COVID-19 & Pandemic,"COVID-19 or pandemic conditions are a central research focus or lens, not merely the period covered by the data.",0,,,,,,,,,,,,,,,,0
OWNER_014,project_review,4,,,,,,,,,,,,,,,,,,REV-5K76-K2UQ,2024/057,2024/057,The Role of Trade Agreements in Facilitating Digital Trade,"Office for National Statistics: International Trade in Services - UK, Annual Business Survey - GB, Business Insights and Conditions Survey - UK, E-commerce and Digital Economy Survey - UK, Business Structure Database - UK",,20260601-cleaned-1308,dea-validation-production-20260702-fable5-dict-1.0-rc2,1.0-rc2,6f4ff530a3620167c37dc0ddee927ac592ca4ea2410c663535674503f811e299,owner-redcap-candidate-0.4,project-owner-taxonomy-display-v1,Business & Productivity,"Firms, business activity, innovation, productivity, entrepreneurship, trade, investment and business performance.",,,,,,,,,,,,,,,,,,,,,,,Policy Evaluation / Impact Analysis,"Assessing the implementation, effects or consequences of a specific named policy, programme, regulation or intervention.",,,,,,,,,,,Demographic disparities / equity tag,Comparisons across demographic or equality-relevant groups are central; socioeconomic inequality alone or routine subgroup breakdowns do not qualify.,0,,,,,COVID-19 & Pandemic,"COVID-19 or pandemic conditions are a central research focus or lens, not merely the period covered by the data.",0,,,,,,,,,,,,,,,,0
OWNER_014,project_review,5,,,,,,,,,,,,,,,,,,REV-3VZV-BZ6Y,2024/075,2024/075,Assessing the impacts of publicly funded research and innovation,"Office for National Statistics: Business Structure Database - UK, Annual Business Survey - GB
DBT: UK Innovation Survey",,20260601-cleaned-1308,dea-validation-production-20260702-fable5-dict-1.0-rc2,1.0-rc2,6f4ff530a3620167c37dc0ddee927ac592ca4ea2410c663535674503f811e299,owner-redcap-candidate-0.4,project-owner-taxonomy-display-v1,Business & Productivity,"Firms, business activity, innovation, productivity, entrepreneurship, trade, investment and business performance.",,,,,,,,,,,,,,,,,,,,,,,Policy Evaluation / Impact Analysis,"Assessing the implementation, effects or consequences of a specific named policy, programme, regulation or intervention.",,,,,,,,,,,Demographic disparities / equity tag,Comparisons across demographic or equality-relevant groups are central; socioeconomic inequality alone or routine subgroup breakdowns do not qualify.,0,,,,,COVID-19 & Pandemic,"COVID-19 or pandemic conditions are a central research focus or lens, not merely the period covered by the data.",0,,,,,,,,,,,,,,,,0
OWNER_014,project_review,6,,,,,,,,,,,,,,,,,,REV-39TV-HQDA,2024/137,2024/137,Characterising wage inequality in the UK,"DfE, DWP and HMRC: Longitudinal Education Outcomes SRS Iteration 2 Standard Extract - England",,20260601-cleaned-1308,dea-validation-production-20260702-fable5-dict-1.0-rc2,1.0-rc2,6f4ff530a3620167c37dc0ddee927ac592ca4ea2410c663535674503f811e299,owner-redcap-candidate-0.4,project-owner-taxonomy-display-v1,Labour Market & Employment,"Work, employment, earnings, job quality, workforce dynamics, skills demand and labour-market transitions.",,,,,,,,,,,,,,,,,,,,,,,Descriptive Monitoring,"Measuring and describing levels, distributions, patterns or trends across places, populations or time, without primarily testing an exposure–outcome relationship.",,,,,,,,,,,Demographic disparities / equity tag,Comparisons across demographic or equality-relevant groups are central; socioeconomic inequality alone or routine subgroup breakdowns do not qualify.,0,,,,,COVID-19 & Pandemic,"COVID-19 or pandemic conditions are a central research focus or lens, not merely the period covered by the data.",0,,,,,,,,,,,,,,,,0
OWNER_006,,,project-owner-information-v3.2,owner-consent-v3,owner-redcap-candidate-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
OWNER_006,project_review,1,,,,,,,,,,,,,,,,,,REV-9EAU-B9MT,2022/127,2022/127,Estimating capital utilisation for productivity statistics,"Annual Population Survey, Labour Force Survey Person",,20260601-cleaned-1308,dea-validation-production-20260702-fable5-dict-1.0-rc2,1.0-rc2,6f4ff530a3620167c37dc0ddee927ac592ca4ea2410c663535674503f811e299,owner-redcap-candidate-0.4,project-owner-taxonomy-display-v1,Business & Productivity,"Firms, business activity, innovation, productivity, entrepreneurship, trade, investment and business performance.",,,,,Data Infrastructure & Methodology,"Data or methodology as the primary research object, rather than tools used for another question.",,,,,,,,,,,,,,,,,Methodological / Infrastructure Research,"Developing, testing, validating or improving research methods, measures, linkage approaches, infrastructure or data assets.",,,,,,,,,,,Demographic disparities / equity tag,Comparisons across demographic or equality-relevant groups are central; socioeconomic inequality alone or routine subgroup breakdowns do not qualify.,0,,,,,COVID-19 & Pandemic,"COVID-19 or pandemic conditions are a central research focus or lens, not merely the period covered by the data.",0,,,,,,,,,,,,,,,,0
OWNER_006,project_review,2,,,,,,,,,,,,,,,,,,REV-EXAD-8S9T,2022/170,2022/170,"Innovation, integration and structural change: evidence from ONS survey data","Office for National Statistics: Annual Respondents Database x, Annual Survey of Goods and Services, Business Enterprise Research and Development, Business Structure Database, Business Structure Database: Longitudinal, International Trade in Services, Linked Trade-in-Goods/Inter-Departmental Business Register, Management and Expectations Survey, Management Practices Survey, UK Innovation Survey, UK Manufacturers' Sales by Product Survey",,20260601-cleaned-1308,dea-validation-production-20260702-fable5-dict-1.0-rc2,1.0-rc2,6f4ff530a3620167c37dc0ddee927ac592ca4ea2410c663535674503f811e299,owner-redcap-candidate-0.4,project-owner-taxonomy-display-v1,Business & Productivity,"Firms, business activity, innovation, productivity, entrepreneurship, trade, investment and business performance.",,,,,,,,,,,,,,,,,,,,,,,Descriptive Monitoring,"Measuring and describing levels, distributions, patterns or trends across places, populations or time, without primarily testing an exposure–outcome relationship.",,,,,,,,,,,Demographic disparities / equity tag,Comparisons across demographic or equality-relevant groups are central; socioeconomic inequality alone or routine subgroup breakdowns do not qualify.,0,,,,,COVID-19 & Pandemic,"COVID-19 or pandemic conditions are a central research focus or lens, not merely the period covered by the data.",0,,,,,,,,,,,,,,,,0
OWNER_006,project_review,3,,,,,,,,,,,,,,,,,,REV-VZWE-VBXV,2022/203,2022/203,Feasibility study for civil society satellite account,"Office for National Statistics: Annual Business Survey, Annual Survey of Hours and Earnings, Business Structure Database, Labour Force Survey Person, Quarterly Acquisitions and Disposals of Capital Assets Survey, Small Business Survey",,20260601-cleaned-1308,dea-validation-production-20260702-fable5-dict-1.0-rc2,1.0-rc2,6f4ff530a3620167c37dc0ddee927ac592ca4ea2410c663535674503f811e299,owner-redcap-candidate-0.4,project-owner-taxonomy-display-v1,Data Infrastructure & Methodology,"Data or methodology as the primary research object, rather than tools used for another question.",,,,,,,,,,,,,,,,,,,,,,,Methodological / Infrastructure Research,"Developing, testing, validating or improving research methods, measures, linkage approaches, infrastructure or data assets.",,,,,,,,,,,Demographic disparities / equity tag,Comparisons across demographic or equality-relevant groups are central; socioeconomic inequality alone or routine subgroup breakdowns do not qualify.,0,,,,,COVID-19 & Pandemic,"COVID-19 or pandemic conditions are a central research focus or lens, not merely the period covered by the data.",0,,,,,,,,,,,,,,,,0
OWNER_006,project_review,4,,,,,,,,,,,,,,,,,,REV-3ERC-SBCC,2024/016,2024/016,"ESCoE 2.5 - Management practices, business uncertainty and their impact on productivity.","Office for National Statistics: Annual Business Survey - GB, Annual Respondents Database 2 - UK, Annual Respondents Database x - UK, Business Enterprise Research and Development - Great Britain, Business Structure Database - UK, E-commerce and Digital Economy Survey - UK, Labour Force Survey Household - UK, Labour Force Survey Longitudinal - UK, Labour Force Survey Person - UK, Management Practices Survey - Great Britain, Bespoke Management and Expectations Survey, Annual Purchases Survey - UK, Annual Survey of Hours and Earnings - UK, International Trade in Services - UK, Annual Population Survey - UK, Business Insights and Conditions Survey - UK
DBT: UK Innovation Survey
Department For Education: Employer Skills Survey and Investment in Training - UK",,20260601-cleaned-1308,dea-validation-production-20260702-fable5-dict-1.0-rc2,1.0-rc2,6f4ff530a3620167c37dc0ddee927ac592ca4ea2410c663535674503f811e299,owner-redcap-candidate-0.4,project-owner-taxonomy-display-v1,Business & Productivity,"Firms, business activity, innovation, productivity, entrepreneurship, trade, investment and business performance.",,,,,,,,,,,,,,,,,,,,,,,Outcome Tracking,"Linking a naturally occurring exposure, condition or event to a later outcome, where the exposure is not a deliberate policy or programme.",,,,,,,,,,,Demographic disparities / equity tag,Comparisons across demographic or equality-relevant groups are central; socioeconomic inequality alone or routine subgroup breakdowns do not qualify.,0,,,,,COVID-19 & Pandemic,"COVID-19 or pandemic conditions are a central research focus or lens, not merely the period covered by the data.",0,,,,,,,,,,,,,,,,0
OWNER_006,project_review,5,,,,,,,,,,,,,,,,,,REV-APUD-92K6,2024/229,2024/229,Reviewing assumptions in the measurement of intangible investment and capital stocks,"Office for National Statistics: Annual Survey of Goods and Services - UK, Annual Business Survey - GB, Annual Purchases Survey - UK, Investment in Intangible Assets Survey - UK
DBT: Workplace Employment Relations Survey - Great Britain
Department For Education: Employer Skills Survey and Investment in Training - UK",,20260601-cleaned-1308,dea-validation-production-20260702-fable5-dict-1.0-rc2,1.0-rc2,6f4ff530a3620167c37dc0ddee927ac592ca4ea2410c663535674503f811e299,owner-redcap-candidate-0.4,project-owner-taxonomy-display-v1,Business & Productivity,"Firms, business activity, innovation, productivity, entrepreneurship, trade, investment and business performance.",,,,,Data Infrastructure & Methodology,"Data or methodology as the primary research object, rather than tools used for another question.",,,,,,,,,,,,,,,,,Methodological / Infrastructure Research,"Developing, testing, validating or improving research methods, measures, linkage approaches, infrastructure or data assets.",,,,,,,,,,,Demographic disparities / equity tag,Comparisons across demographic or equality-relevant groups are central; socioeconomic inequality alone or routine subgroup breakdowns do not qualify.,0,,,,,COVID-19 & Pandemic,"COVID-19 or pandemic conditions are a central research focus or lens, not merely the period covered by the data.",0,,,,,,,,,,,,,,,,0
OWNER_006,project_review,6,,,,,,,,,,,,,,,,,,REV-SHT5-JH23,2025/255,2025/255,Developing estimates of hours worked for the UK using a component method,"Office for National Statistics: New Earnings Survey - GB, Labour Force Surv ey Person - UK, Labour Force Survey Longitudinal - UK, Annual Survey of Hours and Earnings - GB, Annual Survey of Hours and Earnings Longitudinal - GB",,20260601-cleaned-1308,dea-validation-production-20260702-fable5-dict-1.0-rc2,1.0-rc2,6f4ff530a3620167c37dc0ddee927ac592ca4ea2410c663535674503f811e299,owner-redcap-candidate-0.4,project-owner-taxonomy-display-v1,Labour Market & Employment,"Work, employment, earnings, job quality, workforce dynamics, skills demand and labour-market transitions.",,,,,Data Infrastructure & Methodology,"Data or methodology as the primary research object, rather than tools used for another question.",,,,,,,,,,,,,,,,,Methodological / Infrastructure Research,"Developing, testing, validating or improving research methods, measures, linkage approaches, infrastructure or data assets.",,,,,,,,,,,Demographic disparities / equity tag,Comparisons across demographic or equality-relevant groups are central; socioeconomic inequality alone or routine subgroup breakdowns do not qualify.,0,,,,,COVID-19 & Pandemic,"COVID-19 or pandemic conditions are a central research focus or lens, not merely the period covered by the data.",0,,,,,,,,,,,,,,,,0
OWNER_012,,,project-owner-information-v3.2,owner-consent-v3,owner-redcap-candidate-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
OWNER_012,project_review,1,,,,,,,,,,,,,,,,,,REV-H954-S3EZ,2022/087,2022/087,Gender Gap in STEM over the Life Cycle,Office for National Statistics: Quarterly Labour Force Survey,,20260601-cleaned-1308,dea-validation-production-20260702-fable5-dict-1.0-rc2,1.0-rc2,6f4ff530a3620167c37dc0ddee927ac592ca4ea2410c663535674503f811e299,owner-redcap-candidate-0.4,project-owner-taxonomy-display-v1,Labour Market & Employment,"Work, employment, earnings, job quality, workforce dynamics, skills demand and labour-market transitions.",,,,,Education & Skills,"Education, learning, training, skills formation and transitions through education systems and into work.",,,,,,,,,,,,,,,,,Life-Course / Trajectory Analysis,"Following people, households, firms or cases over time to understand trajectories, transitions or cumulative outcomes.",,,,,,,,,,,Demographic disparities / equity tag,Comparisons across demographic or equality-relevant groups are central; socioeconomic inequality alone or routine subgroup breakdowns do not qualify.,1,,,,,COVID-19 & Pandemic,"COVID-19 or pandemic conditions are a central research focus or lens, not merely the period covered by the data.",0,,,,,,,,,,,,,,,,0
OWNER_012,project_review,2,,,,,,,,,,,,,,,,,,REV-3MBW-H48M,2024/082,2024/082,Student employment in higher education: the effect of 2012 Higher education reform on student employment.,Office for National Statistics: Labour Force Survey Person - UK,,20260601-cleaned-1308,dea-validation-production-20260702-fable5-dict-1.0-rc2,1.0-rc2,6f4ff530a3620167c37dc0ddee927ac592ca4ea2410c663535674503f811e299,owner-redcap-candidate-0.4,project-owner-taxonomy-display-v1,Education & Skills,"Education, learning, training, skills formation and transitions through education systems and into work.",,,,,Labour Market & Employment,"Work, employment, earnings, job quality, workforce dynamics, skills demand and labour-market transitions.",,,,,,,,,,,,,,,,,Policy Evaluation / Impact Analysis,"Assessing the implementation, effects or consequences of a specific named policy, programme, regulation or intervention.",,,,,,,,,,,Demographic disparities / equity tag,Comparisons across demographic or equality-relevant groups are central; socioeconomic inequality alone or routine subgroup breakdowns do not qualify.,0,,,,,COVID-19 & Pandemic,"COVID-19 or pandemic conditions are a central research focus or lens, not merely the period covered by the data.",0,,,,,,,,,,,,,,,,0
