Project ID,Title,Researchers,Legal Basis,Datasets Used,Secure Research Service,Accreditation Date,Record ID,Year,Quarter,Quarter Label,substantive_domains,linkage_mode,analytical_purpose,cross_cutting_tags,rationale,primary_domain
2025/125,"Demographic and Economic Features of Households’ Division of Labour in the United Kingdom, 2004-2024","Joseph Peck, The Productivity Institute, University of Manchester",Digital Economy Act 2017,Office for National Statistics: Annual Population Survey - UK,Office for National Statistics Secure Research Service,2025-05-22,2025/125,2025,2025Q2,Q2 2025,Labour Market & Employment,Single-Dataset,Descriptive Monitoring,Demographic disparities / equity tag,Assigned Labour Market & Employment because households' division of labour (gendered work allocation) is central; Single-Dataset because only the Annual Population Survey is listed; Descriptive Monitoring because it characterises demographic and economic features over 2004-2024 without testing an intervention; demographic disparities tag because the division of labour analysis centres on gender/demographic comparison.,Labour Market & Employment
2025/127,Generic Matching project for quasi-experimental evaluations on the effects of interventions on youth employment,"Michael Sanders, King's College London
Cassandra BossmanDampare, King's College London
Dimitris Vallis, King's College London ",Digital Economy Act 2017,Department for Education: Longitudinal Education Outcomes SRS Iteration 2 - England,Office for National Statistics Secure Research Service,2025-05-22,2025/127,2025,2025Q2,Q2 2025,Labour Market & Employment,Single-Dataset,Methodological / Infrastructure Research; Policy Evaluation / Impact Analysis,,"Assigned Labour Market & Employment because the focus is interventions on youth employment; Single-Dataset because only the LEO SRS dataset is listed; Methodological / Infrastructure Research because it develops a generic matching method for quasi-experimental evaluations, and Policy Evaluation / Impact Analysis because the purpose serves intervention-effect evaluations; no tag because no demographic comparison is central.",Labour Market & Employment
2025/128,Evaluation of the N50K Programme,"Iain Maitland Atherton, Edinburgh Napier University, Michelle Jamieson, Edinburgh Napier University",Digital Economy Act 2017,NMC: Nursing and Midwifery Council Register - UK,Office for National Statistics Secure Research Service,2025-05-22,2025/128,2025,2025Q2,Q2 2025,Health & Social Care,Single-Dataset,Policy Evaluation / Impact Analysis,,"Assigned Health & Social Care because the N50K (50,000 more nurses) programme concerns the nursing/health workforce; Single-Dataset because only the NMC Register is listed; Policy Evaluation / Impact Analysis because it explicitly evaluates a named programme; no tag because no demographic comparison is central.",Health & Social Care
2025/130,Who are our farming households? Developing a new farming-household typology using AD|ARC data,"Claire Hargreaves, Lancaster University
Paul Caskie, Agri-Food & Biosciences Institute
Sian Morrison-Rees, Swansea University",Digital Economy Act 2017,SAIL Databank Databank: Census 2011,SAIL Databank,2025-05-28,2025/130,2025,2025Q2,Q2 2025,Environment & Agriculture; Migration & Demographics,Cross-Domain Linkage,Descriptive Monitoring; Methodological / Infrastructure Research,,Assigned Environment & Agriculture and Migration & Demographics because the project develops a farming-household typology characterising farming populations using AD|ARC and Census 2011; Cross-Domain Linkage because it combines agricultural farming data with census population data spanning distinct domains; Descriptive Monitoring and Methodological / Infrastructure Research because it profiles farming-household types and explicitly develops a new typology; no tag because no demographic/equity comparison is central.,Environment & Agriculture
2025/133,Are apprenticeships a genuine alternative to university education? an investigation using administrative data,"Sabreena Hussain, University of Birmingham
Tarek Mostafa, University of Birmingham",Digital Economy Act 2017,Department for Education: Longitudinal Education,Office for National Statistics Secure Research Service,2025-06-05,2025/133,2025,2025Q2,Q2 2025,Education & Skills; Labour Market & Employment,Within-Domain Linkage,Outcome Tracking,,Assigned Education & Skills and Labour Market & Employment because it compares apprenticeships against university education with later outcomes; Within-Domain Linkage because the Longitudinal Education Outcomes product is an education data product covering education-to-work within one domain; Outcome Tracking because it links educational pathway choice to downstream outcomes; no tag because no demographic group comparison is central.,Education & Skills
2025/134,From the centre to the periphery: evaluating the Opportunity Areas programme,"Matt Dickson, University of Bath
Richard Harris, University of Bristol
Joanne Davies, University of Bath
Michael Donnelly, University of Bath ",Digital Economy Act 2017,Department for Education: Longitudinal Education,Office for National Statistics Secure Research Service,2025-06-05,2025/134,2025,2025Q2,Q2 2025,Education & Skills,Single-Dataset,Policy Evaluation / Impact Analysis,,Assigned Education & Skills because the Opportunity Areas programme is an education-focused place-based intervention using LEO; Single-Dataset because only the DfE Longitudinal Education product is listed; Policy Evaluation / Impact Analysis because it evaluates a named programme; no tag because no demographic comparison is central.,Education & Skills
2025/136,"Sorting, brain drain and knowledge spillovers in the United Kingdom","Jamie Smith, University of Edinburgh",Digital Economy Act 2017,"Office for National Statistics: Annual Survey of Hours and Earnings linked to 2011 Census England and Wales, Labour Force Survey Person UK",Office for National Statistics Secure Research Service,2025-06-06,2025/136,2025,2025Q2,Q2 2025,Labour Market & Employment,Cross-Domain Linkage,Outcome Tracking,,"Assigned Labour Market & Employment because sorting, brain drain and knowledge spillovers concern worker mobility, earnings and labour-market dynamics; Cross-Domain Linkage because ASHE linked to Census combines employment and demographic/census domains; Outcome Tracking because it relates worker characteristics/mobility to wage and spillover outcomes; no tag because demographic equity comparison is not central.",Labour Market & Employment
2025/137,"Outcomes for children under the care of CAMHS, including transition to adult mental health services","Anna Rawlings, Swansea University
Emma Curran, Ulster University
Gerard Leavey, Ulster University
Mobuolafoluwa Onayade, Swansea University",Digital Economy Act 2017,SAIL Databank Databank: Census 2011,SAIL Databank,2025-06-06,2025/137,2025,2025Q2,Q2 2025,Health & Social Care,Single-Dataset,Service Interaction / Systems Analysis,,Assigned Health & Social Care because the focus is children under CAMHS care and transitions to adult mental health services; Single-Dataset because only Census 2011 via SAIL is listed (treated as single source); Service Interaction / Systems Analysis because movement and transition between mental health services is central; no tag because no demographic comparison is central.,Health & Social Care
2025/138,"HALOECHILD project; educational, mental health and social outcomes of young survivors of sickle cell disorder and betathalassaemia","Ivana Holloway, University of Leeds",Digital Economy Act 2017,NHS; DfE: Education and Child Health Insights from Linked Data,Office for National Statistics Secure Research Service,2025-06-06,2025/138,2025,2025Q2,Q2 2025,Health & Social Care; Education & Skills,Cross-Domain Linkage,Outcome Tracking,,"Assigned Health & Social Care and Education & Skills because it studies educational, mental health and social outcomes of children with sickle cell disorder and betathalassaemia; Cross-Domain Linkage because NHS health and DfE education data are linked spanning domains; Outcome Tracking because it links a health condition to downstream educational and health outcomes; no tag because the comparison is by disease status not a demographic/equity group.",Health & Social Care
2025/145,Place level evaluation of the UK Shared Prosperity Fund,"James Kearney, IPSOS MORI
Ravi Talwar, Simetrica
Jaimin Shah, IPSOS MORI
Scott Carter, IPSOS MORI
Henry Evans, IPSOS MORI
Matthew Cutmore, Ecorys UK
Freyja Fischer, Ecorys UK
Synnove Rabbevaag, Ecorys UK
Brendan Parker, Ecorys UK
Cristina Rosemberg 
Montes, Technopolis ",Digital Economy Act 2017,"Office for National Statistics: Annual Population Survey - UK,
Annual Survey of Hours and Earnings - GB,
Business Structure Database - UK,
Crime Survey for England and Wales",Office for National Statistics Secure Research Service,2025-06-19,2025/145,2025,2025Q2,Q2 2025,Business & Productivity; Labour Market & Employment,Cross-Domain Linkage,Policy Evaluation / Impact Analysis,,"Assigned Business & Productivity and Labour Market & Employment because the UK Shared Prosperity Fund evaluation examines business and employment/earnings outcomes via BSD, ASHE and APS; Cross-Domain Linkage because datasets span business, labour market and crime domains; Policy Evaluation / Impact Analysis because it evaluates a named fund; no tag because no demographic comparison is central.",Business & Productivity
2025/147,Surveying the Micro-geographies of High-Tech Start-Ups in the UK,"Sun Haoran, Durham University",Digital Economy Act 2017,Office for National Statistics: Business Structure Database,UK Data Service,2025-06-19,2025/147,2025,2025Q2,Q2 2025,Business & Productivity,Single-Dataset,Descriptive Monitoring,,Assigned Business & Productivity because it surveys high-tech start-ups and their geographies using the Business Structure Database; Single-Dataset because only BSD is listed; Descriptive Monitoring because it maps the micro-geographic distribution of start-ups; no tag because no demographic comparison is central.,Business & Productivity
2025/150,Studying in Northern Ireland: Analysing University Preferences,"
Sweta Pramanick , Northern Ireland Statistics and Research Agency 
Karen Moore, Department for the Economy (Northern Ireland) ",Digital Economy Act 2017,"Ofqual/DfE/
UCAS: GRading and Admissions Data England",Office for National Statistics Secure Research Service,2025-06-30,2025/150,2025,2025Q2,Q2 2025,Education & Skills,Single-Dataset,Descriptive Monitoring,,Assigned Education & Skills because it analyses university preferences and admissions in Northern Ireland; Single-Dataset because only the GRADE admissions data product is listed; Descriptive Monitoring because it characterises patterns of university preferences; no tag because no demographic comparison is central.,Education & Skills
2025/151,BEAM – The Built Environment and Adolescent Mental Health,"Ella Christoforou, Swansea University 	
Ollie Thwaites,	Swansea University, Amy Mizen,	Swansea University",Digital Economy Act 2017,SAIL Databank: Census 2011,SAIL Databank,2025-06-30,2025/151,2025,2025Q2,Q2 2025,Health & Social Care; Housing & Planning,Single-Dataset,Outcome Tracking,,Assigned Health & Social Care and Housing & Planning because BEAM studies how the built environment affects adolescent mental health; Single-Dataset because only Census 2011 via SAIL is listed; Outcome Tracking because it links built-environment exposure to mental health outcomes; no tag because no demographic group comparison is central.,Health & Social Care
2025/153,Firm Productivity and Worker-Level Wages in the United Kingdom,"Tim Obermeier, University of Leicester",Digital Economy Act 2017,"Office for National Statistics: Annual Survey of Hours and Earnings,
Business Structure Database,
Annual Business Survey,
Annual Business Inquiry,",Office for National Statistics Secure Research Service,2025-07-02,2025/153,2025,2025Q3,Q3 2025,Business & Productivity; Labour Market & Employment,Cross-Domain Linkage,Outcome Tracking,,"Assigned Business & Productivity and Labour Market & Employment because the title links firm productivity to worker-level wages, drawing on business surveys and earnings data; Cross-Domain Linkage because ASHE (labour earnings) is linked with Business Structure Database and Annual Business Survey (business/firm domain); Outcome Tracking because it links firm productivity (exposure) to worker wages (outcome); no tag because no demographic-group comparison is central.",Business & Productivity
2025/154,Progression through the Classical Music Pipeline,"Aoife Ni Luanaigh, IFF Research ",Digital Economy Act 2017,"Ofqual/DfE/
UCAS: GRading and Admissions Data England",Office for National Statistics Secure Research Service,2025-07-03,2025/154,2025,2025Q3,Q3 2025,Education & Skills,Single-Dataset,Life-Course / Trajectory Analysis,,Assigned Education & Skills because progression through the classical music pipeline concerns grading and admissions data; Single-Dataset because only the GRADE admissions dataset is listed; Life-Course / Trajectory Analysis because tracking progression through an education-to-pathway pipeline follows trajectories over stages; no tag because no demographic comparison is centrally framed.,Education & Skills
2025/155,Mapping core skills in the UK labour market: a novel ML-powered approach,"Min Zou, University of Reading
Mark Williams, Queen Mary Univeristy London",Digital Economy Act 2017,Office for National Statistics: Annual Population Survey,Office for National Statistics Secure Research Service,2025-07-04,2025/155,2025,2025Q3,Q3 2025,Labour Market & Employment,Single-Dataset,Descriptive Monitoring; Methodological / Infrastructure Research,,Assigned Labour Market & Employment because the project maps core skills in the UK labour market; Single-Dataset because only the Annual Population Survey is listed; Descriptive Monitoring and Methodological / Infrastructure Research because it maps the distribution of skills using a novel ML-powered measurement approach; no tag because no demographic-group comparison is central.,Labour Market & Employment
2025/156,Assessing the SocioEconomic Impact of Sizewell C Using Longitudinal Education and Employment Outcomes Data,"Cristian Dogaru, University of Suffolk
",Digital Economy Act 2017,Department for Education: Longitudinal Education Outcomes SRS Iteration 1 Standard Extract - England,Office for National Statistics Secure Research Service,2025-07-08,2025/156,2025,2025Q3,Q3 2025,Education & Skills; Labour Market & Employment,Single-Dataset,Policy Evaluation / Impact Analysis,,Assigned Education & Skills and Labour Market & Employment because it uses longitudinal education and employment outcomes data; Single-Dataset because only the LEO standard extract is listed as one coherent product; Policy Evaluation / Impact Analysis because it assesses the socioeconomic impact of the named Sizewell C development; no tag because no demographic-group comparison is central.,Education & Skills
2025/157,Capping Worker Outcomes and Productivity (Part 1),"Matthew Nibloe, University College London",Digital Economy Act 2017,"Office for National Statistics/
HMRC: Annual Survey of Hours and Earnings linked to PAYE and Self-Assessment data - GB, Annual Survey of Hours and Earnings Longitudinal - UK",Office for National Statistics Secure Research Service,2025-07-10,2025/157,2025,2025Q3,Q3 2025,Labour Market & Employment,Within-Domain Linkage,Outcome Tracking,,Assigned Labour Market & Employment because the title concerns worker outcomes and productivity through earnings data; Within-Domain Linkage because both ASHE-linked and ASHE Longitudinal are earnings/labour datasets within the labour-market domain; Outcome Tracking because it links a capping condition to worker outcomes; no tag because no demographic comparison is central.,Labour Market & Employment
2025/159,"The Impact of longevity gaps on pensions progressivity in Spain, the United Kingdom and Denmark","Pere Lopez Agras, Barcelona University",Digital Economy Act 2017,"Office for National Statistics: Annual Population Survey - UK,
Annual Survey of Hours and Earnings Longitudinal - UK,
Annual Population Survey - UK, Living Costs and Food Survey - UK",Office for National Statistics Secure Research Service,2025-07-15,2025/159,2025,2025Q3,Q3 2025,"Labour Market & Employment; Poverty, Wealth & Living Standards",Cross-Domain Linkage,Outcome Tracking,,"Assigned Labour Market & Employment and Poverty, Wealth & Living Standards because longevity gaps and pensions progressivity concern earnings and household resources/retirement income; Cross-Domain Linkage because earnings (ASHE) and Living Costs and Food Survey span labour and living-standards domains; Outcome Tracking because it links longevity gaps to pension progressivity outcomes; no tag because the lens is socioeconomic rather than a defined demographic group.",Labour Market & Employment
2025/160,The Contemporary Rural Working Classes of England and Wales,"Patrick White, University of Leicester",Digital Economy Act 2017,Office for National Statistics: Annual Survey of Hours and Earnings Census 2011 Linked - England and Wales,Office for National Statistics Secure Research Service,2025-07-15,2025/160,2025,2025Q3,Q3 2025,Labour Market & Employment; Migration & Demographics,Cross-Domain Linkage,Descriptive Monitoring,,"Assigned Labour Market & Employment because the rural working classes are defined by occupational/earnings structure, and Migration & Demographics because Census-based population composition is central; Cross-Domain Linkage because the product links ASHE earnings with Census 2011 spanning labour and demographic domains; Descriptive Monitoring because it characterises and profiles a class group; no tag because class is socioeconomic rather than an equality-relevant demographic group.",Labour Market & Employment
2025/141,Evaluation of the 50+ element of Support to Succeed Pilot,"Liza Benny, NatCen Social Research
Rebecca Parker,
NatCen Social Research 
Terry Ng­Knight,
NatCen Social Research ",Digital Economy Act 2017,Office for National Statistics: Labour Force Survey - Person UK,Office for National Statistics Secure Research Service,2025-06-19,2025/141,2025,2025Q2,Q2 2025,Labour Market & Employment,Single-Dataset,Policy Evaluation / Impact Analysis,,Assigned Labour Market & Employment because the Support to Succeed Pilot concerns employment support for over-50s using Labour Force Survey data; Single-Dataset because only the LFS is listed; Policy Evaluation / Impact Analysis because it explicitly evaluates a named pilot programme; no tag because the age focus defines the intervention target rather than centring a demographic comparison.,Labour Market & Employment
2025/142,"Heterogeneous Learning from Exchange Rates: Effects on Expectations, Firm Behavior, and Monetary Policy","Alistair Macaulay, University of Surrey
Budara Wickramasinghe,
University of Surrey ",Digital Economy Act 2017,Bank of England: Decision Maker Panel - UK,Office for National Statistics Secure Research Service,2025-06-30,2025/142,2025,2025Q2,Q2 2025,Business & Productivity,Single-Dataset,Outcome Tracking,,Assigned Business & Productivity because the Decision Maker Panel captures firm expectations and behaviour; Single-Dataset because only the Decision Maker Panel is listed; Outcome Tracking because it links exchange-rate learning (exposure) to firm expectations and behaviour (outcomes); no tag because no demographic comparison is involved.,Business & Productivity
2025/143,City of Sanctuary Evaluation Feasibility Study,"Jakob Petersen, London School of Hygiene and Tropical Medicine
Caroline Dix, University of Sheffield,
Matt Egan, London School of Hygiene and Tropical Medicine",Digital Economy Act 2017,Office for National Statistics: Crime Survey for England and Wales,Office for National Statistics Secure Research Service,2025-06-20,2025/143,2025,2025Q2,Q2 2025,Crime & Justice; Migration & Demographics,Single-Dataset,Policy Evaluation / Impact Analysis,,"Assigned Crime & Justice because the Crime Survey for England and Wales measures victimisation/safety, and Migration & Demographics because the City of Sanctuary concerns refugees/migrants; Single-Dataset because only the Crime Survey is listed; Policy Evaluation / Impact Analysis because it is a feasibility study for evaluating the named City of Sanctuary scheme; no tag because the feasibility framing does not centre a demographic-group comparison.",Crime & Justice
2025/144,"Group 3, Grouped objectAD|ARC (Administrative Data AgriResearch Collection) Phase 1 and Phase 2 Analysis: Linking Individual and Farm Level Data for Agricultural Research","Laura Madden, Welsh Government
Richard McFerran, Welsh Government
Katherine Addison, Welsh Government 
Rachael Loftus, Welsh Government
Matthew Curds, Welsh Government 
Sian Morrison­Rees, Swansea University
Erica Chisholm, Agri­Food Biosciences Institute ",Digital Economy Act 2017,"Department for Environment, Food & Rural Affairs: Bespoke Admin Data - Agricultural Research Collection Phase 1 - England,
Bespoke Admin Data - Agricultural Research Collection Phase 2 - England,
AD|ARC Phase 2 - Census 21 unlinked,
Office for National Statistics:
Business Structure Database",Office for National Statistics Secure Research Service,2025-06-23,2025/144,2025,2025Q2,Q2 2025,Environment & Agriculture; Data Infrastructure & Methodology,Cross-Domain Linkage,Methodological / Infrastructure Research,,"Assigned Environment & Agriculture because the project links farm-level agricultural research data, and Data Infrastructure & Methodology because the focus is creating and analysing the AD|ARC linked data asset combining individual and farm data; Cross-Domain Linkage because it spans agriculture (Defra), census, and business structure data; Methodological / Infrastructure Research because the analytical operation is building/demonstrating the linked data collection; no tag because no demographic comparison is central.",Environment & Agriculture
2025/146,Using novel data-linkage methods to produce accurate small-area estimates of housing hazards (mould and damp) and health-related vulnerability,"Caroline Hough, Department of Health and Social Care
Laura Barrass Hemmens, Department of Health and Social Care
John Lomas, Department of Health and Social Care",Digital Economy Act 2017,"Office for National Statistics: Census 2021 England and Wales
Valuation Office Agency: Council Tax Property Attributes Data - England and Wales,
Energy Performance Certification data",Integrated Data Service,2025-06-30,2025/146,2025,2025Q2,Q2 2025,Housing & Planning; Health & Social Care; Data Infrastructure & Methodology,Cross-Domain Linkage,Methodological / Infrastructure Research; Descriptive Monitoring,,"Assigned Housing & Planning and Health & Social Care because the focus is housing hazards (mould/damp) and health-related vulnerability, and Data Infrastructure & Methodology because the goal is novel data-linkage methods to produce small-area estimates; Cross-Domain Linkage because it links Census, council tax property attributes, and energy performance data spanning housing and population domains; Methodological / Infrastructure Research and Descriptive Monitoring because it develops linkage methods to estimate small-area prevalence; no tag because no demographic-group comparison is central.",Housing & Planning
2025/149,"Farm household Resilience, Income Source and Earnings (FARM-RISE)","Paul Wilson,  University of Nottingham
Paul Caskie, Agri-Food Bioscience Institute, Sian Morrison-Rees",Digital Economy Act 2017,SAIL Databank: Census 2011,SAIL Databank,2025-07-02,2025/149,2025,2025Q3,Q3 2025,"Poverty, Wealth & Living Standards; Environment & Agriculture",Single-Dataset,Descriptive Monitoring,,"Assigned Poverty, Wealth & Living Standards and Environment & Agriculture because the project studies farm household resilience, income sources and earnings; Single-Dataset because only Census 2011 via SAIL is listed; Descriptive Monitoring because the operation is characterising income sources and resilience of farm households; no tag because no demographic-group comparison is central.","Poverty, Wealth & Living Standards"
2025/152,The impact of housing conditions on children with asthma,"
Alisha Davies , Public Health Wales 
Laura Bentley, 
Public Health Wales 
Jerlyn Peh, Public Health Wales
Manar AlShams, Public Health Wales
Giles Greene, Public Health Wales, 
Ashley Akbari, Swansea University,
Walid Chehtane, Social Care Wales ",Digital Economy Act 2017,SAIL Databank: Census 2021,SAIL Databank,2025-07-02,2025/152,2025,2025Q3,Q3 2025,Health & Social Care; Housing & Planning,Single-Dataset,Outcome Tracking,,Assigned Health & Social Care and Housing & Planning because the focus is impact of housing conditions on children with asthma; Single-Dataset because only Census 2021 via SAIL is listed; Outcome Tracking because it links a naturally occurring exposure (housing conditions) to a health outcome (asthma); no tag because the comparison is not centrally across demographic groups.,Health & Social Care
2025/161,The Postcode Lottery of Schooling: Understanding the Distinct Roles of Neighbourhood and School Effects in Geographical Educational Inequality,"Yu Zhu, University of Dundee
Lei Xu, University of Dundee",Digital Economy Act 2017,Department for Education: Longitudinal Education Outcomes SRS Iteration 1 Standard Extract - England,Office for National Statistics Secure Research Service,2025-07-17,2025/161,2025,2025Q3,Q3 2025,Education & Skills,Single-Dataset,Outcome Tracking,,Assigned Education & Skills because the project studies geographical educational inequality and neighbourhood vs school effects; Single-Dataset because only the LEO standard extract is listed as an internally coherent education product; Outcome Tracking because it links neighbourhood and school effects (exposures) to educational outcomes; no tag because the comparison is geographic/spatial rather than demographic-group based.,Education & Skills
2025/162,Determinants of differences in wages across spatial locations in Great Britain,"Richard Harris, Durham University
John Moffat, Durham University",Digital Economy Act 2017,"Office for National Statistics: Annual Respondents Database, Annual Business Survey, Annual Survey of Hours and Earnings - GB, Business Structure Database, Business Expenditure on Research and Development, Annual Inquiry into Foreign Direct Investment",UK Data Service,2025-07-17,2025/162,2025,2025Q3,Q3 2025,Labour Market & Employment,Within-Domain Linkage,Descriptive Monitoring,,"Assigned Labour Market & Employment because the focus is wage differences across spatial locations; Within-Domain Linkage because multiple business/earnings datasets (ASHE, ABS, BSD, BERD, FDI) are linked but relate to firms and earnings; Descriptive Monitoring because the operation is characterising determinants of wage variation across places; no tag because the comparison is spatial, not demographic-group based.",Labour Market & Employment
2025/165,"Cities, income and wealth","Henry Overman , London School of Economics
Stephen Gibbons, London School of Economics                      Luz Yadira Gomez 
Hernandez, London School of Economics                                 Aadya Bahl, London School of Economics ",Digital Economy Act 2017,"Office for National Statistics: Annual Survey of Hours and Earnings - UK, Living Costs and Food Survey - UK, Understanding Society - UK, Wealth and Assets Survey - Great Britain",Office for National Statistics Secure Research Service,2025-07-22,2025/165,2025,2025Q3,Q3 2025,"Poverty, Wealth & Living Standards; Labour Market & Employment",Cross-Domain Linkage,Descriptive Monitoring,,"Assigned Poverty, Wealth & Living Standards and Labour Market & Employment because the project studies income and wealth across cities including earnings (ASHE); Cross-Domain Linkage because it links earnings, living costs, household survey and wealth datasets spanning labour and living-standards domains; Descriptive Monitoring because the operation is characterising income/wealth distributions across cities; no tag because the comparison is geographic not demographic-group based.","Poverty, Wealth & Living Standards"
2025/166,"The Impact of Preferences on Pay and Representation Disparities in Gender, Ethnicity, and Socioeconomic Status","Maria Boutchkova, University of Edinburgh
Angelica Gonzalez, University of Edinburgh",Digital Economy Act 2017,"Office for National Statistics: Annual Population Survey - UK,
Food Survey - UK",Office for National Statistics Secure Research Service,2025-07-28,2025/166,2025,2025Q3,Q3 2025,Labour Market & Employment,Cross-Domain Linkage,Outcome Tracking,Demographic disparities / equity tag,"Assigned Labour Market & Employment because the focus is pay and representation disparities; Cross-Domain Linkage because it links the Annual Population Survey (labour) with the Food Survey (living standards); Outcome Tracking because it relates preferences (exposure) to pay/representation outcomes; Demographic disparities / equity tag because the comparison centres on gender, ethnicity, and socioeconomic status.",Labour Market & Employment
2025/169,The impact of job displacement for workers: implications and mechanisms,"Matthias Parey, University of Surrey
Liang Ye, University of Surrey",Digital Economy Act 2017,"DfE, DWP and HMRC: LEO via SRS Iteration 1 Standard Extract",Office for National Statistics Secure Research Service,2025-07-28,2025/169,2025,2025Q3,Q3 2025,Labour Market & Employment,Cross-Domain Linkage,Outcome Tracking,,"Assigned Labour Market & Employment because the project studies job displacement impacts and mechanisms for workers; Cross-Domain Linkage because LEO combines education (DfE), benefits (DWP) and tax/earnings (HMRC) sources spanning domains; Outcome Tracking because it links a naturally occurring event (job displacement) to worker outcomes; no tag because no demographic-group comparison is central.",Labour Market & Employment
2026/170,Wage risk across regions in the UK,"Joseph Barrell-Kane, University of Bristol
",Digital Economy Act 2017,"Office for National Statistics: Annual Survey of Hours and Earnings Longitudinal - UK, New Earnings Survey - Great Britain",Office for National Statistics Secure Research Service,2025-07-28,2026/170,2025,2025Q3,Q3 2025,Labour Market & Employment,Within-Domain Linkage,Descriptive Monitoring,,"Assigned Labour Market & Employment because the focus is wage risk across regions; Within-Domain Linkage because it links ASHE Longitudinal and New Earnings Survey, both earnings datasets within the labour domain; Descriptive Monitoring because the operation is characterising wage risk patterns across regions; no tag because the comparison is regional not demographic-group based.",Labour Market & Employment
2025/158,Social and environmental determinants of health,"Jo Davies, Swansea University
Oliver Thwaites, Swansea University
Elysia Gregg, Swansea University
Rich Fr, Swansea University
Rhiannon Owen, Swansea University
Rowena Bailey, Swansea University
Lucy Griffiths, Swansea University",Digital Economy Act 2017,SAIL Databank: Census 2021,SAIL Databank,2025-07-21,2025/158,2025,2025Q3,Q3 2025,Health & Social Care,Single-Dataset,Outcome Tracking,,Assigned Health & Social Care because the project studies social and environmental determinants of health as the outcome; Single-Dataset because only SAIL Census 2021 is listed as one coherent source; Outcome Tracking because it links naturally occurring social/environmental exposures to health outcomes; no tag because no demographic-equity comparison is centrally specified.,Health & Social Care
2025/163,Connected Places Catapult Business Support Impact Evaluation,"Prabhat Vaze, Belmana Ltd
Thomas Lyon, Belmana",Digital Economy Act 2017,"Office for National Statistics: Business Structure Database UK,
Annual Survey of Hours and Earnings",Office for National Statistics Secure Research Service,2025-07-22,2025/163,2025,2025Q3,Q3 2025,Business & Productivity,Cross-Domain Linkage,Policy Evaluation / Impact Analysis,,Assigned Business & Productivity because it evaluates a business-support programme using firm-level data; Cross-Domain Linkage because Business Structure Database (business) and ASHE (labour market/earnings) span distinct domains; Policy Evaluation / Impact Analysis because it is an impact evaluation of a named support programme; no tag because no demographic comparison is central.,Business & Productivity
2025/129,Exploring profiles in parenting and parenting burden in Northern Ireland using Census '21,"Mark Shevlin, Ulster University
Jamie Murphy, Ulster University
Orla McBride, Ulster University
Enya Redican, Ulster University
Eric Spikol, Ulster University",Digital Economy Act 2017,Office for National Statistics: Census 2021 Comprehensive Microdata (C21CM),Northern Ireland Statistics and Research Agency,2025-06-19,2025/129,2025,2025Q2,Q2 2025,Migration & Demographics,Single-Dataset,Descriptive Monitoring,,Assigned Migration & Demographics because the project profiles parenting and parenting burden from census microdata as a population characteristic; Single-Dataset because only Census 2021 microdata is listed; Descriptive Monitoring because it explores profiles and characteristics rather than testing exposure-outcome or evaluating policy; no tag because parenting profiles are not centrally an equality-group comparison.,Migration & Demographics
2025/168,Understanding disability across the island of Ireland,"Anne Devlin, Economic and Social Research Institute  (ESRI)",Digital Economy Act 2017,Northern Ireland Statitiscs and Research Agency: Northern Ireland Census 2021 Census Microdata,Northern Ireland Statistics and Research Agency,2025-07-30,2025/168,2025,2025Q3,Q3 2025,Health & Social Care; Migration & Demographics,Single-Dataset,Descriptive Monitoring,Demographic disparities / equity tag,Assigned Health & Social Care and Migration & Demographics because understanding disability is a health/population characteristic from census data; Single-Dataset because only NI Census 2021 microdata is listed; Descriptive Monitoring because it characterises disability distribution across the population; equity tag because disability is an equality-relevant group lens central to the question.,Health & Social Care
2025/171,The Northern Ireland Brain Drain,"Anne Devlin, Queen's University Belfast
",Digital Economy Act 2017,UCAS: Universities and Colleges Admissions Service data,Office for National Statistics Secure Research Service,2025-07-30,2025/171,2025,2025Q3,Q3 2025,Migration & Demographics; Education & Skills,Single-Dataset,Descriptive Monitoring,,Assigned Migration & Demographics and Education & Skills because 'brain drain' concerns outward migration of students via university admissions data; Single-Dataset because only UCAS admissions data is listed; Descriptive Monitoring because it characterises migration patterns of higher-education entrants; no tag because no demographic-group comparison is centrally framed.,Migration & Demographics
2025/172,Studying Differences in Mortality and Health Between Migrants and Natives in England and Wales,"Farid Flici, Research Center in Applied Economics for Development CREAD - Algeria
Jose Aburto, Oxford University ",Digital Economy Act 2017,"Office for National Statistics: Census 2011 100% Household and Individual - England an
d Wales, Death Registrations Finalised - England and Wales",Office for National Statistics Secure Research Service,2025-07-30,2025/172,2025,2025Q3,Q3 2025,Health & Social Care; Migration & Demographics,Cross-Domain Linkage,Outcome Tracking,Demographic disparities / equity tag,Assigned Health & Social Care and Migration & Demographics because it studies mortality and health differences between migrants and natives; Cross-Domain Linkage because Census (demographics) is linked to Death Registrations (health/mortality); Outcome Tracking because migrant status (a characteristic) is linked to mortality/health outcomes; equity tag because the central comparison is migrant versus native populations.,Health & Social Care
