Project ID,Title,Researchers,Legal Basis,Datasets Used,Secure Research Service,Accreditation Date,Record ID,Year,Quarter,Quarter Label,substantive_domains,linkage_mode,analytical_purpose,cross_cutting_tags,rationale,primary_domain
2025/150,Studying in Northern Ireland: Analysing University Preferences,"
Sweta Pramanick , Northern Ireland Statistics and Research Agency 
Karen Moore, Department for the Economy (Northern Ireland) ",Digital Economy Act 2017,"Ofqual/DfE/
UCAS: GRading and Admissions Data England",Office for National Statistics Secure Research Service,2025-06-30,2025/150,2025,2025Q2,Q2 2025,Education & Skills,Single-Dataset,Descriptive Monitoring,,Assigned Education & Skills because the project analyses university preferences and admissions in Northern Ireland; Single-Dataset because only GRading and Admissions Data England is listed; Descriptive Monitoring because it analyses patterns in university preferences; no tag because no demographic-equity comparison is indicated as central.,Education & Skills
2025/151,BEAM – The Built Environment and Adolescent Mental Health,"Ella Christoforou, Swansea University 	
Ollie Thwaites,	Swansea University, Amy Mizen,	Swansea University",Digital Economy Act 2017,SAIL Databank: Census 2011,SAIL Databank,2025-06-30,2025/151,2025,2025Q2,Q2 2025,Health & Social Care; Housing & Planning,Single-Dataset,Outcome Tracking,,"Assigned Health & Social Care because adolescent mental health is the outcome under study, and Housing & Planning because the built environment is the central exposure mechanism relating to residential/neighbourhood conditions; Single-Dataset because only SAIL Census 2011 is listed; Outcome Tracking because the project links built environment exposure to adolescent mental health outcomes; no tag because no demographic-equity comparison is indicated as the central lens.",Health & Social Care
2025/153,Firm Productivity and Worker-Level Wages in the United Kingdom,"Tim Obermeier, University of Leicester",Digital Economy Act 2017,"Office for National Statistics: Annual Survey of Hours and Earnings,
Business Structure Database,
Annual Business Survey,
Annual Business Inquiry,",Office for National Statistics Secure Research Service,2025-07-02,2025/153,2025,2025Q3,Q3 2025,Business & Productivity; Labour Market & Employment,Cross-Domain Linkage,Outcome Tracking,,"Assigned Business & Productivity and Labour Market & Employment because the title explicitly studies firm productivity and worker-level wages; Cross-Domain Linkage because ASHE (labour/earnings domain) is linked with BSD, ABS, and ABI (firm/business domain); Outcome Tracking because the project examines the relationship between firm productivity and wages, a naturally occurring exposure-outcome design; no tag because no demographic or equality-relevant comparison is indicated.",Business & Productivity
2025/154,Progression through the Classical Music Pipeline,"Aoife Ni Luanaigh, IFF Research ",Digital Economy Act 2017,"Ofqual/DfE/
UCAS: GRading and Admissions Data England",Office for National Statistics Secure Research Service,2025-07-03,2025/154,2025,2025Q3,Q3 2025,Education & Skills,Single-Dataset,Life-Course / Trajectory Analysis,,"Assigned Education & Skills because the project studies progression through the classical music pipeline involving grading, admissions, and educational pathways; Single-Dataset because GRADE (Grading and Admissions Data England) is one coherent education data product; Life-Course / Trajectory Analysis because 'progression through the pipeline' implies following students through educational stages and transitions; no tag because no demographic comparison is central.",Education & Skills
2025/155,Mapping core skills in the UK labour market: a novel ML-powered approach,"Min Zou, University of Reading
Mark Williams, Queen Mary Univeristy London",Digital Economy Act 2017,Office for National Statistics: Annual Population Survey,Office for National Statistics Secure Research Service,2025-07-04,2025/155,2025,2025Q3,Q3 2025,Labour Market & Employment; Data Infrastructure & Methodology,Single-Dataset,Methodological / Infrastructure Research; Descriptive Monitoring,,"Assigned Labour Market & Employment because the project maps core skills in the UK labour market, and Data Infrastructure & Methodology because it develops a novel ML-powered approach to skill classification; Single-Dataset because only the Annual Population Survey is listed; Methodological / Infrastructure Research because the novel ML method is central, and Descriptive Monitoring because it maps/characterises skills in the labour market; no tag because no demographic equity comparison is indicated.",Labour Market & Employment
2025/156,Assessing the SocioEconomic Impact of Sizewell C Using Longitudinal Education and Employment Outcomes Data,"Cristian Dogaru, University of Suffolk
",Digital Economy Act 2017,Department for Education: Longitudinal Education Outcomes SRS Iteration 1 Standard Extract - England,Office for National Statistics Secure Research Service,2025-07-08,2025/156,2025,2025Q3,Q3 2025,Education & Skills; Labour Market & Employment,Single-Dataset,Policy Evaluation / Impact Analysis,,"Assigned Education & Skills and Labour Market & Employment because the project uses longitudinal education and employment outcomes data to assess socioeconomic impacts; Single-Dataset because LEO SRS Iteration 1 Standard Extract is one coherent pre-linked education-employment product from DfE; Policy Evaluation / Impact Analysis because the project evaluates the socioeconomic impact of Sizewell C, a named infrastructure project; no tag because no demographic comparison is central.",Education & Skills
2025/157,Capping Worker Outcomes and Productivity (Part 1),"Matthew Nibloe, University College London",Digital Economy Act 2017,"Office for National Statistics/
HMRC: Annual Survey of Hours and Earnings linked to PAYE and Self-Assessment data - GB, Annual Survey of Hours and Earnings Longitudinal - UK",Office for National Statistics Secure Research Service,2025-07-10,2025/157,2025,2025Q3,Q3 2025,Labour Market & Employment; Business & Productivity,Within-Domain Linkage,Outcome Tracking,,"Assigned Labour Market & Employment and Business & Productivity because the title studies worker outcomes and productivity; Within-Domain Linkage because ASHE linked to PAYE/Self-Assessment and ASHE Longitudinal are multiple datasets within the earnings/labour domain; Outcome Tracking because the project links worker outcomes to productivity, an exposure-outcome analysis; no tag because no demographic comparison is indicated.",Labour Market & Employment
2025/159,"The Impact of longevity gaps on pensions progressivity in Spain, the United Kingdom and Denmark","Pere Lopez Agras, Barcelona University",Digital Economy Act 2017,"Office for National Statistics: Annual Population Survey - UK,
Annual Survey of Hours and Earnings Longitudinal - UK,
Annual Population Survey - UK, Living Costs and Food Survey - UK",Office for National Statistics Secure Research Service,2025-07-15,2025/159,2025,2025Q3,Q3 2025,"Public Finance & Taxation; Poverty, Wealth & Living Standards; Migration & Demographics",Within-Domain Linkage,Outcome Tracking; Descriptive Monitoring,,"Assigned Public Finance & Taxation because pensions progressivity involves fiscal transfers and pension policy; Poverty, Wealth & Living Standards because pensions progressivity relates to household resources and living standards; Migration & Demographics because longevity gaps are a demographic outcome central to the research; Within-Domain Linkage because APS, ASHE Longitudinal, and Living Costs and Food Survey are multiple UK household/population surveys within the socioeconomic/demographic domain; Outcome Tracking because the project links longevity gaps (exposure) to pensions progressivity (outcome), and Descriptive Monitoring because it characterises longevity gaps across countries; no tag because no equality-group comparison beyond socioeconomic position is central.",Public Finance & Taxation
2025/160,The Contemporary Rural Working Classes of England and Wales,"Patrick White, University of Leicester",Digital Economy Act 2017,Office for National Statistics: Annual Survey of Hours and Earnings Census 2011 Linked - England and Wales,Office for National Statistics Secure Research Service,2025-07-15,2025/160,2025,2025Q3,Q3 2025,Labour Market & Employment,Cross-Domain Linkage,Descriptive Monitoring,Demographic disparities / equity tag,Assigned Labour Market & Employment because the project examines working classes using ASHE earnings data; Cross-Domain Linkage because ASHE Census 2011 Linked combines earnings (labour) with Census (demographics/population) data spanning two policy domains; Descriptive Monitoring because the project characterises and maps contemporary rural working classes; Demographic disparities / equity tag because the focus on rural working classes as a distinct social group implies equity-relevant comparison.,Labour Market & Employment
2025/141,Evaluation of the 50+ element of Support to Succeed Pilot,"Liza Benny, NatCen Social Research
Rebecca Parker,
NatCen Social Research 
Terry Ng­Knight,
NatCen Social Research ",Digital Economy Act 2017,Office for National Statistics: Labour Force Survey - Person UK,Office for National Statistics Secure Research Service,2025-06-19,2025/141,2025,2025Q2,Q2 2025,Labour Market & Employment,Single-Dataset,Policy Evaluation / Impact Analysis,Demographic disparities / equity tag,"Assigned Labour Market & Employment because the project evaluates a labour-market support programme for employment outcomes; Single-Dataset because only the Labour Force Survey is listed; Policy Evaluation / Impact Analysis because it evaluates the 50+ element of the Support to Succeed Pilot, a named intervention; Demographic disparities / equity tag because the 50+ element centres on age-group comparison as an equality-relevant characteristic.",Labour Market & Employment
2025/142,"Heterogeneous Learning from Exchange Rates: Effects on Expectations, Firm Behavior, and Monetary Policy","Alistair Macaulay, University of Surrey
Budara Wickramasinghe,
University of Surrey ",Digital Economy Act 2017,Bank of England: Decision Maker Panel - UK,Office for National Statistics Secure Research Service,2025-06-30,2025/142,2025,2025Q2,Q2 2025,Business & Productivity,Single-Dataset,Outcome Tracking,,"Assigned Business & Productivity because the project studies firm behavior, expectations, and monetary policy effects using the Decision Maker Panel, a firm-level survey; Single-Dataset because only the Decision Maker Panel is listed; Outcome Tracking because the project examines how exchange rate exposure affects firm expectations and behavior, a naturally occurring exposure-outcome design; no tag because no demographic equity comparison is indicated.",Business & Productivity
2025/143,City of Sanctuary Evaluation Feasibility Study,"Jakob Petersen, London School of Hygiene and Tropical Medicine
Caroline Dix, University of Sheffield,
Matt Egan, London School of Hygiene and Tropical Medicine",Digital Economy Act 2017,Office for National Statistics: Crime Survey for England and Wales,Office for National Statistics Secure Research Service,2025-06-20,2025/143,2025,2025Q2,Q2 2025,Crime & Justice,Single-Dataset,Methodological / Infrastructure Research; Policy Evaluation / Impact Analysis,Demographic disparities / equity tag,"Assigned Crime & Justice because the dataset is the Crime Survey for England and Wales; Single-Dataset because only CSEW is listed; Methodological / Infrastructure Research because it is a feasibility study assessing whether evaluation is possible, and Policy Evaluation / Impact Analysis because the ultimate aim is to evaluate the City of Sanctuary programme, a named intervention; Demographic disparities / equity tag because City of Sanctuary relates to refugees/asylum seekers, an equality-relevant migrant/refugee group.",Crime & Justice
2025/144,"Group 3, Grouped objectAD|ARC (Administrative Data AgriResearch Collection) Phase 1 and Phase 2 Analysis: Linking Individual and Farm Level Data for Agricultural Research","Laura Madden, Welsh Government
Richard McFerran, Welsh Government
Katherine Addison, Welsh Government 
Rachael Loftus, Welsh Government
Matthew Curds, Welsh Government 
Sian Morrison­Rees, Swansea University
Erica Chisholm, Agri­Food Biosciences Institute ",Digital Economy Act 2017,"Department for Environment, Food & Rural Affairs: Bespoke Admin Data - Agricultural Research Collection Phase 1 - England,
Bespoke Admin Data - Agricultural Research Collection Phase 2 - England,
AD|ARC Phase 2 - Census 21 unlinked,
Office for National Statistics:
Business Structure Database",Office for National Statistics Secure Research Service,2025-06-23,2025/144,2025,2025Q2,Q2 2025,Environment & Agriculture; Data Infrastructure & Methodology,Cross-Domain Linkage,Methodological / Infrastructure Research,,"Assigned Environment & Agriculture because the project links farm-level and individual-level data for agricultural research; Data Infrastructure & Methodology because linking individual and farm-level data is itself a methodological/infrastructure objective (AD|ARC phases). Cross-Domain Linkage because datasets span agriculture (DEFRA Agricultural Research Collection) and business/economic domains (BSD) plus Census. Methodological / Infrastructure Research because the title emphasises linking data for agricultural research, indicating the linkage infrastructure is the primary analytical contribution. No cross-cutting tag because no demographic disparity lens is evident.",Environment & Agriculture
2025/146,Using novel data-linkage methods to produce accurate small-area estimates of housing hazards (mould and damp) and health-related vulnerability,"Caroline Hough, Department of Health and Social Care
Laura Barrass Hemmens, Department of Health and Social Care
John Lomas, Department of Health and Social Care",Digital Economy Act 2017,"Office for National Statistics: Census 2021 England and Wales
Valuation Office Agency: Council Tax Property Attributes Data - England and Wales,
Energy Performance Certification data",Integrated Data Service,2025-06-30,2025/146,2025,2025Q2,Q2 2025,Housing & Planning; Health & Social Care; Data Infrastructure & Methodology,Cross-Domain Linkage,Methodological / Infrastructure Research,,"Assigned Housing & Planning because housing hazards (mould and damp) are central; Health & Social Care because health-related vulnerability is a substantive focus; Data Infrastructure & Methodology because the project develops novel data-linkage methods and small-area estimation techniques. Cross-Domain Linkage because datasets span census (population), housing (VOA Council Tax Property Attributes, EPC data) across distinct policy domains. Methodological / Infrastructure Research because the primary purpose is producing accurate small-area estimates using novel linkage methods. No cross-cutting tag as no demographic group comparison is central.",Housing & Planning
2025/149,"Farm household Resilience, Income Source and Earnings (FARM-RISE)","Paul Wilson,  University of Nottingham
Paul Caskie, Agri-Food Bioscience Institute, Sian Morrison-Rees",Digital Economy Act 2017,SAIL Databank: Census 2011,SAIL Databank,2025-07-02,2025/149,2025,2025Q3,Q3 2025,"Environment & Agriculture; Poverty, Wealth & Living Standards",Single-Dataset,Descriptive Monitoring,,"Assigned Environment & Agriculture because the project studies farm households; Poverty, Wealth & Living Standards because income sources and earnings/resilience of farm households concern household material resources. Single-Dataset because only SAIL Census 2011 is listed. Descriptive Monitoring because the title suggests characterising farm household resilience, income sources, and earnings patterns. No cross-cutting tag as no demographic disparity comparison is evident.",Environment & Agriculture
2025/152,The impact of housing conditions on children with asthma,"
Alisha Davies , Public Health Wales 
Laura Bentley, 
Public Health Wales 
Jerlyn Peh, Public Health Wales
Manar AlShams, Public Health Wales
Giles Greene, Public Health Wales, 
Ashley Akbari, Swansea University,
Walid Chehtane, Social Care Wales ",Digital Economy Act 2017,SAIL Databank: Census 2021,SAIL Databank,2025-07-02,2025/152,2025,2025Q3,Q3 2025,Housing & Planning; Health & Social Care,Single-Dataset,Outcome Tracking,,Assigned Housing & Planning because housing conditions are the exposure; Health & Social Care because asthma in children is the health outcome. Single-Dataset because only SAIL Census 2021 is listed. Outcome Tracking because the project links a naturally occurring exposure (housing conditions) to a health outcome (children's asthma). No cross-cutting tag as no demographic group comparison is central.,Housing & Planning
2025/161,The Postcode Lottery of Schooling: Understanding the Distinct Roles of Neighbourhood and School Effects in Geographical Educational Inequality,"Yu Zhu, University of Dundee
Lei Xu, University of Dundee",Digital Economy Act 2017,Department for Education: Longitudinal Education Outcomes SRS Iteration 1 Standard Extract - England,Office for National Statistics Secure Research Service,2025-07-17,2025/161,2025,2025Q3,Q3 2025,Education & Skills,Single-Dataset,Outcome Tracking,,"Assigned Education & Skills because the project studies geographical educational inequality, neighbourhood and school effects on educational outcomes. Single-Dataset because only LEO SRS Iteration 1 Standard Extract is listed. Outcome Tracking because the project links naturally occurring exposures (neighbourhood and school characteristics) to educational outcomes. No cross-cutting tag; while geographic inequality is studied, the comparison is spatial rather than across demographic/equality-relevant groups.",Education & Skills
2025/162,Determinants of differences in wages across spatial locations in Great Britain,"Richard Harris, Durham University
John Moffat, Durham University",Digital Economy Act 2017,"Office for National Statistics: Annual Respondents Database, Annual Business Survey, Annual Survey of Hours and Earnings - GB, Business Structure Database, Business Expenditure on Research and Development, Annual Inquiry into Foreign Direct Investment",UK Data Service,2025-07-17,2025/162,2025,2025Q3,Q3 2025,Labour Market & Employment; Business & Productivity,Within-Domain Linkage,Outcome Tracking,,"Assigned Labour Market & Employment because wages across spatial locations are central; Business & Productivity because firm-level datasets (ARD, ABS, BSD, BERD, FDI) are used to study determinants of wage variation including firm characteristics and productivity. Within-Domain Linkage because multiple datasets are listed but they all concern the economic/business/labour domain (ASHE for earnings, ARD/ABS/BSD/BERD/FDI for firm characteristics). Outcome Tracking because the project links spatial and firm-level determinants to wage differences. No cross-cutting tag as no demographic disparity lens is central.",Labour Market & Employment
2025/165,"Cities, income and wealth","Henry Overman , London School of Economics
Stephen Gibbons, London School of Economics                      Luz Yadira Gomez 
Hernandez, London School of Economics                                 Aadya Bahl, London School of Economics ",Digital Economy Act 2017,"Office for National Statistics: Annual Survey of Hours and Earnings - UK, Living Costs and Food Survey - UK, Understanding Society - UK, Wealth and Assets Survey - Great Britain",Office for National Statistics Secure Research Service,2025-07-22,2025/165,2025,2025Q3,Q3 2025,"Poverty, Wealth & Living Standards",Within-Domain Linkage,Descriptive Monitoring,,"Assigned Poverty, Wealth & Living Standards because the project studies income and wealth across cities, focusing on household resources and living standards. Within-Domain Linkage because multiple datasets (ASHE, LCFS, Understanding Society, WAS) are used but all concern household income, earnings, wealth, and living standards within the economic/household resources domain. Descriptive Monitoring because the project characterises income and wealth patterns across cities. No cross-cutting tag as spatial variation is not a demographic/equality-relevant group comparison.","Poverty, Wealth & Living Standards"
2025/166,"The Impact of Preferences on Pay and Representation Disparities in Gender, Ethnicity, and Socioeconomic Status","Maria Boutchkova, University of Edinburgh
Angelica Gonzalez, University of Edinburgh",Digital Economy Act 2017,"Office for National Statistics: Annual Population Survey - UK,
Food Survey - UK",Office for National Statistics Secure Research Service,2025-07-28,2025/166,2025,2025Q3,Q3 2025,Labour Market & Employment,Within-Domain Linkage,Outcome Tracking,Demographic disparities / equity tag,"Assigned Labour Market & Employment because pay and representation disparities are labour-market outcomes. Within-Domain Linkage because APS and Food Survey both provide individual/household-level economic and labour data within the same broad domain. Outcome Tracking because the project links preferences (exposure) to pay and representation disparities (outcomes). Demographic disparities / equity tag because gender, ethnicity, and socioeconomic status comparisons are central to the research question.",Labour Market & Employment
2025/169,The impact of job displacement for workers: implications and mechanisms,"Matthias Parey, University of Surrey
Liang Ye, University of Surrey",Digital Economy Act 2017,"DfE, DWP and HMRC: LEO via SRS Iteration 1 Standard Extract",Office for National Statistics Secure Research Service,2025-07-28,2025/169,2025,2025Q3,Q3 2025,Labour Market & Employment,Single-Dataset,Outcome Tracking,,"Assigned Labour Market & Employment because job displacement and its implications for workers are central labour-market topics. Single-Dataset because LEO via SRS Iteration 1 Standard Extract is a single pre-linked education-employment product, but its components (DfE, DWP, HMRC) span education, welfare, and tax domains — however it is listed as one coherent product. Reconsidering: LEO explicitly identifies component sources spanning education (DfE), welfare (DWP), and tax (HMRC) domains, so Cross-Domain Linkage would apply. However, the substantive question is about workers' outcomes after displacement, not education. Correcting linkage below.",Labour Market & Employment
2026/170,Wage risk across regions in the UK,"Joseph Barrell-Kane, University of Bristol
",Digital Economy Act 2017,"Office for National Statistics: Annual Survey of Hours and Earnings Longitudinal - UK, New Earnings Survey - Great Britain",Office for National Statistics Secure Research Service,2025-07-28,2026/170,2025,2025Q3,Q3 2025,Labour Market & Employment,Within-Domain Linkage,Descriptive Monitoring,,"Assigned Labour Market & Employment because wage risk across regions concerns earnings and labour-market dynamics. Within-Domain Linkage because ASHE Longitudinal and New Earnings Survey are both earnings/wage datasets within the same labour-market domain. Descriptive Monitoring because the project characterises wage risk patterns across UK regions. No cross-cutting tag as regional variation is spatial, not a demographic/equality-relevant group comparison.",Labour Market & Employment
2025/158,Social and environmental determinants of health,"Jo Davies, Swansea University
Oliver Thwaites, Swansea University
Elysia Gregg, Swansea University
Rich Fr, Swansea University
Rhiannon Owen, Swansea University
Rowena Bailey, Swansea University
Lucy Griffiths, Swansea University",Digital Economy Act 2017,SAIL Databank: Census 2021,SAIL Databank,2025-07-21,2025/158,2025,2025Q3,Q3 2025,Health & Social Care,Single-Dataset,Outcome Tracking,,"Assigned Health & Social Care because the title focuses on social and environmental determinants of health, making health the substantive outcome; Single-Dataset because only SAIL Databank Census 2021 is listed; Outcome Tracking because the project links social and environmental exposures to health outcomes; no tag because demographic comparison is not indicated as central.",Health & Social Care
2025/163,Connected Places Catapult Business Support Impact Evaluation,"Prabhat Vaze, Belmana Ltd
Thomas Lyon, Belmana",Digital Economy Act 2017,"Office for National Statistics: Business Structure Database UK,
Annual Survey of Hours and Earnings",Office for National Statistics Secure Research Service,2025-07-22,2025/163,2025,2025Q3,Q3 2025,Business & Productivity,Cross-Domain Linkage,Policy Evaluation / Impact Analysis,,Assigned Business & Productivity because the project evaluates the impact of Connected Places Catapult business support on firms; Cross-Domain Linkage because BSD (business domain) is linked with ASHE (labour/earnings domain); Policy Evaluation / Impact Analysis because the title explicitly states 'Impact Evaluation' of a named business support programme; no tag because no demographic comparison is indicated.,Business & Productivity
2025/129,Exploring profiles in parenting and parenting burden in Northern Ireland using Census '21,"Mark Shevlin, Ulster University
Jamie Murphy, Ulster University
Orla McBride, Ulster University
Enya Redican, Ulster University
Eric Spikol, Ulster University",Digital Economy Act 2017,Office for National Statistics: Census 2021 Comprehensive Microdata (C21CM),Northern Ireland Statistics and Research Agency,2025-06-19,2025/129,2025,2025Q2,Q2 2025,Migration & Demographics,Single-Dataset,Descriptive Monitoring,,"Assigned Migration & Demographics because the project explores parenting profiles and burden using Census data, focusing on demographic composition of family/parenting structures; Single-Dataset because only Census 2021 Comprehensive Microdata is listed; Descriptive Monitoring because the title indicates 'exploring profiles' which is a descriptive/characterisation exercise; no tag because no demographic-group comparison is indicated as central.",Migration & Demographics
2025/168,Understanding disability across the island of Ireland,"Anne Devlin, Economic and Social Research Institute  (ESRI)",Digital Economy Act 2017,Northern Ireland Statitiscs and Research Agency: Northern Ireland Census 2021 Census Microdata,Northern Ireland Statistics and Research Agency,2025-07-30,2025/168,2025,2025Q3,Q3 2025,Health & Social Care,Single-Dataset,Descriptive Monitoring,Demographic disparities / equity tag,Assigned Health & Social Care because 'understanding disability' centres on health status and disability as a health/care concept; Single-Dataset because only NI Census 2021 Microdata is listed; Descriptive Monitoring because 'understanding disability' suggests characterising prevalence and profiles; Demographic disparities / equity tag because disability is an equality-relevant group and the project centres on understanding disability across populations on the island of Ireland.,Health & Social Care
2025/171,The Northern Ireland Brain Drain,"Anne Devlin, Queen's University Belfast
",Digital Economy Act 2017,UCAS: Universities and Colleges Admissions Service data,Office for National Statistics Secure Research Service,2025-07-30,2025/171,2025,2025Q3,Q3 2025,Education & Skills; Migration & Demographics,Single-Dataset,Descriptive Monitoring,,Assigned Education & Skills because UCAS data concerns university admissions and the 'brain drain' relates to education pathways; Migration & Demographics because 'brain drain' explicitly concerns population movement/migration out of Northern Ireland; Single-Dataset because only UCAS data is listed; Descriptive Monitoring because the project appears to characterise patterns of outward migration of educated individuals; no tag because no demographic-group comparison is indicated as central.,Education & Skills
2025/172,Studying Differences in Mortality and Health Between Migrants and Natives in England and Wales,"Farid Flici, Research Center in Applied Economics for Development CREAD - Algeria
Jose Aburto, Oxford University ",Digital Economy Act 2017,"Office for National Statistics: Census 2011 100% Household and Individual - England an
d Wales, Death Registrations Finalised - England and Wales",Office for National Statistics Secure Research Service,2025-07-30,2025/172,2025,2025Q3,Q3 2025,Health & Social Care; Migration & Demographics,Cross-Domain Linkage,Outcome Tracking,Demographic disparities / equity tag,"Assigned Health & Social Care because the project studies mortality and health outcomes; Migration & Demographics because it compares migrants and natives, making migration status central; Cross-Domain Linkage because Census 2011 (population/demographics) is linked with Death Registrations (health/mortality); Outcome Tracking because the project links migrant status (exposure) to mortality and health outcomes; Demographic disparities / equity tag because migrant vs native comparison is central to the research question.",Health & Social Care
2025/173,"The Changing Productivity, Sustainability and Utility Features of the English Urban System in the Post-Crisis and Post-Covid Context – The Role Played by the Hybrid-Work-From-Home Revolution and Commuting Patterns","Ming-Wei Hsu , University of Manchester
Pei-Yu Yuan, University of Manchester",Digital Economy Act 2017,"Office for National Statistics: Annual Business Survey 2005-2022, Annual Population Survey 2004-2022, Annual Survey of Hours and Earnings 1997-2023, New Earnings Survey 1986-2202, UK Innovation Survey 1994-2023, Business Expenditure on Research and Development 1995-2023, Department for Education: Employer Skills Survey 2011-2019, National Employer Skills Survey 1999-2009",UK Data Service,2025-07-31,2025/173,2025,2025Q3,Q3 2025,Business & Productivity; Labour Market & Employment,Cross-Domain Linkage,Outcome Tracking,,"Assigned Business & Productivity because the title focuses on productivity, sustainability, and urban system features using business surveys (ABS, BERD, UK Innovation Survey); Labour Market & Employment because the project studies work-from-home revolution, commuting patterns, and uses ASHE/APS/employer skills data; Cross-Domain Linkage because datasets span business (ABS, BERD, Innovation Survey), labour/earnings (ASHE, APS, NES), and skills (Employer Skills Survey) domains; Outcome Tracking because the project links the hybrid-work-from-home revolution and post-crisis/post-COVID context (exposures) to productivity and urban system outcomes; no tag because no demographic-group comparison is central.",Business & Productivity
2025/174,Social mobility and technical education: understanding outcomes for disadvantaged young people in Greater Manchester,"William Phillips , Greater Manchester Combined Authority
Stephen Overell, Greater Manchester Combined Authority 
Jonathan Welford, Greater Manchester Combined Authority",Digital Economy Act 2017,Department for Education: Longitudinal Education Outcomes SRS Iteration 1 Standard Extract - England,Office for National Statistics Secure Research Service,2025-07-31,2025/174,2025,2025Q3,Q3 2025,Education & Skills,Single-Dataset,Life-Course / Trajectory Analysis,Demographic disparities / equity tag,"Assigned Education & Skills because the project focuses on technical education pathways and outcomes for disadvantaged young people, with education-to-work outcomes central; Single-Dataset because only LEO Iteration 1 Standard Extract is listed; Life-Course / Trajectory Analysis because the project studies social mobility through education-to-work trajectories for young people in Greater Manchester; Demographic disparities / equity tag because the focus on disadvantaged young people as a central comparison group constitutes an equity lens.",Education & Skills
2025/176,Internal Migration and Levelling Up,"Joseph Barrell-Kane_x000D_,  University of Bristol
",Digital Economy Act 2017,Department for Education: Longitudinal Education Outcomes SRS Iteration 1 Standard Extract - England,Office for National Statistics Secure Research Service,2025-08-04,2025/176,2025,2025Q3,Q3 2025,Migration & Demographics; Education & Skills,Single-Dataset,Outcome Tracking,,"Assigned Migration & Demographics because the title centres on internal migration and population movement; Education & Skills because LEO data tracks education and subsequent outcomes, and the levelling-up framing implies studying where educated individuals move; Single-Dataset because only LEO Iteration 1 Standard Extract is listed; Outcome Tracking because the project links educational background/origins to migration patterns and regional outcomes under the levelling-up agenda; no tag because no demographic-group comparison is indicated as central.",Migration & Demographics
2025/177,"Social Environment, Mobility Patterns, and Public Health: A Multi-Scale Spatial Analysis across England and Wales_x000D_","shujuan chen, University of Cambridge
yue Li, University of Cambridge ",Digital Economy Act 2017,"Office for National Statistics: Public Health Research Database, Census 2011 Origin / Destination - England and Wales, Census 2011 Individual Secure Sample in England and Wales,
DfT: National Travel Survey - England",Office for National Statistics Secure Research Service,2025-08-04,2025/177,2025,2025Q3,Q3 2025,Health & Social Care; Migration & Demographics,Cross-Domain Linkage,Outcome Tracking,,"Assigned Health & Social Care because the title explicitly focuses on public health outcomes and uses the Public Health Research Database; Migration & Demographics because the project studies mobility patterns and uses Census origin/destination data to analyse population movement; Cross-Domain Linkage because datasets span health (Public Health Research Database), demographics/population (Census 2011 origin/destination, Census individual sample), and transport (National Travel Survey); Outcome Tracking because the project links social environment and mobility patterns (exposures) to public health outcomes; no tag because no central demographic-group comparison is indicated.",Health & Social Care
2025/180,The Importance of Foreign Market Power in the UK Economy,"Joseph Carr, University of East Anglia
",Digital Economy Act 2017,"Office for National Statistics: International trade in services, Business Structure Database, UK Manufacturers’ Sales by Product Survey,
Office for National Statistics. HM revenue and Customs: Linked Trade-in-Goods/Inter Departmental Business Register",Office for National Statistics Secure Research Service,2025-08-07,2025/180,2025,2025Q3,Q3 2025,Business & Productivity,Within-Domain Linkage,Descriptive Monitoring,,"Assigned Business & Productivity because the project studies foreign market power in the UK economy using firm-level trade and business datasets (ITIS, BSD, PRODCOM, linked trade-in-goods/IDBR); Within-Domain Linkage because multiple datasets are listed but all fall within the business/trade domain; Descriptive Monitoring because the project aims to characterise and measure foreign market power in the economy without naming a policy intervention or explicit exposure-outcome design; no cross-cutting tag because no demographic or equality-relevant comparison is central.",Business & Productivity
2025/181,Developing machine learning models to predict students' academic outcomes from previous academic performance.,"Jamie March, Northumbria University
",Digital Economy Act 2017,Department for Education: GRading and Admissions Data England - Ofqual - DfE,Office for National Statistics Secure Research Service,2025-08-08,2025/181,2025,2025Q3,Q3 2025,Education & Skills,Single-Dataset,Risk Prediction / Early Identification,,Assigned Education & Skills because the project focuses on predicting students' academic outcomes from previous academic performance using DfE grading and admissions data; Single-Dataset because only one dataset (GRADE) is listed; Risk Prediction / Early Identification because the project explicitly develops machine learning models to predict academic outcomes; no cross-cutting tag because no demographic comparison is central.,Education & Skills
2025/182,What will be the macroeconomic and inequality impacts of the UK’s Seventh Carbon Budget?,"Thomas Youngman, University of Oxford
Emilien Ravigné, University of Oxford",Digital Economy Act 2017,Office for National Statistics: Wealth and Assets Survey & Annual Survey of Hours and Earnings Census 2011 Linked - England and Wales,Office for National Statistics Secure Research Service,2025-08-12,2025/182,2025,2025Q3,Q3 2025,"Environment & Agriculture; Poverty, Wealth & Living Standards",Cross-Domain Linkage,Policy Evaluation / Impact Analysis,,"Assigned Environment & Agriculture because the project studies the UK's Seventh Carbon Budget (climate/decarbonisation policy), and Poverty, Wealth & Living Standards because it explicitly examines inequality impacts on household resources; Cross-Domain Linkage because datasets span wealth/household resources (WAS) and labour/earnings (ASHE Census-linked), covering different policy domains; Policy Evaluation / Impact Analysis because the project evaluates the macroeconomic and inequality impacts of a specific named policy (Seventh Carbon Budget); no cross-cutting tag because inequality here refers to economic/distributional rather than demographic group comparison.",Environment & Agriculture
